jobma_catcher_id,is_premium,subscription_status,company_size,sub_user,wallet_amount,is_unlimited,subscription_sum,subscription_count,recorded_interview_count,live_interview_count,invites_count,interview_done,pre_recorded_kit_counts,jobs_posted,since_last_login
3445,1,0,1-25,0,60.0,1,0.6,1,0,0,0,0,0,0,4
3446,1,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
3447,1,0,500-1000,0,60.0,0,10.4,1,0,0,0,0,0,0,4
3448,1,0,26-100,0,60.0,0,0.6,1,0,0,0,0,0,0,4
3449,0,0,26-100,0,60.0,0,12.8,1,0,0,0,0,0,0,4
3450,0,0,26-100,0,60.0,0,138.8,1,0,0,0,0,0,0,4
3451,1,0,26-100,0,60.0,0,1.5,1,0,0,0,0,0,0,4
3452,1,0,1-25,3,60.0,0,0.8,1,0,0,0,0,1,1,4
3453,1,0,1-25,0,60.0,0,0.6,1,0,0,0,0,0,0,4
3454,1,0,1-25,0,60.0,0,0.2,1,0,0,0,0,0,0,4
3455,1,0,26-100,0,60.0,0,0.4,1,0,0,0,0,0,0,4
3456,1,0,1-25,0,60.0,0,0.2,1,0,0,0,0,0,0,4
3457,0,0,1-25,0,60.0,0,10.4,1,0,0,0,0,0,0,4
3458,1,0,26-100,0,60.0,0,0.2,1,0,0,0,0,0,0,4
3459,0,0,26-100,0,60.0,0,10.4,1,0,0,0,0,0,0,4
3460,1,0,500-1000,0,60.0,0,0.2,1,0,0,0,0,0,0,4
3461,1,0,26-100,0,60.0,0,0.8,2,0,0,0,0,0,0,4
3462,1,0,1-25,0,60.0,0,0.2,1,0,0,0,0,0,0,4
3463,1,0,26-100,0,60.0,1,4.4,3,0,0,0,0,0,0,4
3464,1,0,101-500,0,60.0,0,1.8,1,0,0,0,0,0,0,4
3466,0,0,1-25,0,60.0,0,0.1,1,0,0,0,0,0,0,4
3467,1,0,1-25,0,60.0,0,0.1,1,0,0,0,0,0,0,4
3468,0,0,26-100,0,60.0,0,11.9,2,0,0,0,0,0,0,4
3469,0,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
3470,1,0,26-100,0,60.0,0,9.6,1,0,0,0,0,0,0,4
3472,1,0,101-500,0,60.0,0,1.6,1,0,0,0,0,0,0,4
3473,1,0,1-25,0,60.0,0,1.9,1,0,0,0,0,0,0,4
3476,1,0,26-100,0,60.0,0,0.6,1,0,0,0,0,0,0,4
3478,0,0,26-100,1,60.0,0,0.6,1,0,0,0,0,0,0,4
3481,1,0,1-25,0,60.0,0,10.4,1,0,0,0,0,0,0,4
3482,0,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
3483,1,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
3484,1,0,26-100,0,60.0,0,1.4,1,0,0,0,0,0,0,4
3492,1,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
3498,1,0,26-100,0,60.0,0,2.4,1,0,0,0,0,0,0,4
3499,1,0,26-100,3,60.0,0,2.3,1,6,0,0,6,1,1,4
3500,1,0,101-500,0,60.0,0,2.8,1,0,0,0,0,0,0,4
3501,1,0,1-25,0,60.0,0,2.3,1,0,0,0,0,0,0,4
3502,1,0,26-100,1,60.0,0,138895.4,25,6,0,0,6,2,1,4
3504,0,0,26-100,0,60.0,0,10.4,1,0,0,0,0,0,0,4
3508,1,0,1-25,0,60.0,0,1.2,1,0,0,0,0,0,0,4
3510,0,0,1-25,0,60.0,0,10.4,1,2,0,0,2,1,1,4
3512,1,0,101-500,0,60.0,0,347.1,1,0,0,0,0,0,0,4
3513,1,0,26-100,0,60.0,0,1.8,1,0,0,0,0,0,0,4
3514,1,0,1-25,0,60.0,0,2.1,1,0,0,0,0,0,0,4
3515,0,0,26-100,0,60.0,0,13.9,1,0,0,0,0,0,0,4
3516,0,0,26-100,0,60.0,0,13.9,1,0,0,0,0,0,0,4
3518,0,0,1-25,0,60.0,0,10.4,1,0,0,0,0,0,0,4
3536,1,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3538,0,0,500-1000,0,60.0,0,13.9,1,0,0,0,0,0,0,4
3549,0,0,101-500,0,60.0,0,12.8,1,0,0,0,0,0,0,4
3550,0,0,26-100,0,60.0,0,14.9,1,0,0,0,0,0,0,4
3551,0,0,1-25,0,60.0,0,14.9,1,0,0,0,0,0,0,4
3552,0,0,26-100,0,60.0,0,14.9,1,0,0,0,0,0,0,4
3553,0,0,26-100,0,60.0,0,117.6,1,0,0,0,0,0,0,4
3554,0,0,26-100,1,60.0,0,832.8,6,0,0,0,0,0,0,4
3555,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,1,1,4
3557,1,0,1-25,0,60.0,0,13.9,1,0,0,0,0,0,0,4
3558,0,0,26-100,0,60.0,0,13.9,1,0,0,0,0,0,0,4
3560,1,0,101-500,0,60.0,0,10.4,1,0,0,0,0,0,0,4
3561,0,0,1-25,0,60.0,0,0.3,1,0,0,0,0,0,0,4
3562,0,0,101-500,0,60.0,0,13.9,1,0,0,0,0,0,0,4
3563,0,0,26-100,0,60.0,0,138.8,1,0,0,0,0,0,0,4
3564,0,0,500-1000,0,60.0,0,13.9,1,0,0,0,0,0,0,4
3565,0,0,101-500,0,60.0,0,13.9,1,0,0,0,0,0,0,4
3566,0,0,26-100,0,60.0,0,138.8,1,0,0,0,0,0,0,4
3567,0,0,26-100,0,60.0,0,1.4,1,0,0,0,0,0,0,4
3568,1,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3569,0,0,26-100,0,60.0,0,1.4,1,0,0,0,0,0,0,4
3570,0,0,1-25,0,60.0,0,138.8,1,0,0,0,0,0,0,4
3571,0,0,1-25,0,60.0,0,1.4,1,0,0,0,0,0,0,4
3572,0,0,26-100,0,60.0,0,13.9,1,0,0,0,0,0,0,4
3573,0,0,1-25,0,60.0,0,13.9,1,0,0,0,0,0,0,4
3574,0,0,26-100,0,60.0,0,138.8,1,0,0,0,0,0,0,4
3575,0,0,101-500,0,60.0,0,13.9,1,0,0,0,0,0,0,4
3576,1,0,26-100,0,60.0,0,13.9,1,0,0,0,0,0,0,4
3577,1,0,1-25,0,60.0,1,13.9,1,0,0,0,0,0,0,4
3578,1,0,1-25,0,60.0,0,13.9,1,0,0,0,0,0,0,4
3579,0,0,1-25,0,60.0,0,0.3,1,0,0,0,0,0,0,4
3580,0,0,1-25,0,60.0,0,0.3,1,0,0,0,0,0,0,4
3581,0,0,1-25,0,60.0,0,0.3,1,0,0,0,0,0,0,4
3597,1,0,26-100,0,60.0,1,11.8,1,0,0,0,0,0,0,4
3598,1,0,26-100,0,60.0,1,5.9,1,0,0,0,0,0,0,4
3599,1,0,1-25,0,60.0,0,138.8,1,0,0,0,0,0,0,4
3600,1,0,26-100,0,60.0,1,5.9,1,0,0,0,0,0,0,4
3601,0,0,1-25,0,60.0,0,12.7,2,0,0,0,0,0,0,4
3602,0,0,101-500,0,60.0,0,10.4,1,0,0,0,0,0,0,4
3603,1,0,1-25,0,60.0,0,138.8,1,0,0,0,0,0,0,4
3604,1,0,26-100,0,60.0,0,5.9,1,0,0,0,0,0,0,4
3605,0,0,26-100,0,60.0,0,138.8,1,0,0,0,0,1,1,4
3606,1,0,1-25,0,60.0,0,138.8,1,0,0,0,0,0,0,4
3607,1,0,1-25,0,60.0,0,138.8,1,0,0,0,0,0,0,4
3608,1,0,26-100,0,60.0,0,2.4,1,0,0,0,0,0,0,4
3609,1,0,1-25,0,60.0,0,138.8,1,0,0,0,0,0,0,4
3610,0,0,1-25,0,60.0,0,0.3,1,0,0,0,0,0,0,4
3611,1,0,26-100,0,60.0,0,0.2,1,0,0,0,0,0,0,4
3612,1,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
3613,1,0,1-25,0,60.0,0,11.8,1,0,0,0,0,0,0,4
3614,1,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
3615,1,0,26-100,1,60.0,0,2.3,1,0,0,0,0,0,0,4
3616,1,0,26-100,0,60.0,0,1.4,1,0,0,0,0,0,0,4
3617,1,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
3618,0,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
3619,1,0,26-100,0,60.0,0,3.7,2,0,0,0,0,0,0,4
3620,1,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
3621,1,0,1-25,0,60.0,0,1.2,1,0,0,0,0,0,0,4
3622,1,0,101-500,0,60.0,1,235.3,1,0,0,0,0,0,0,4
3624,1,0,26-100,0,60.0,0,277.6,1,0,0,0,0,0,0,4
3625,0,0,26-100,0,60.0,0,10.4,1,0,0,0,0,0,0,4
3626,1,0,1-25,1,60.0,0,142.4,3,0,0,0,0,0,0,4
3628,1,0,26-100,0,60.0,0,34719.8,2,0,0,0,0,0,0,4
3629,1,0,1-25,1,60.0,0,1.4,1,0,0,0,0,0,0,4
3631,1,0,26-100,1,60.0,0,34747.8,5,0,0,0,0,1,1,4
3632,0,0,1-25,0,60.0,0,2.3,1,0,0,0,0,0,0,4
3634,0,0,1-25,0,60.0,0,2.6,2,0,0,0,0,0,0,4
3635,0,0,26-100,0,60.0,0,138.8,1,3,0,0,3,1,1,4
3636,0,0,26-100,0,60.0,0,0.6,1,0,0,0,0,0,0,4
3637,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3638,0,0,26-100,0,60.0,0,15.1,2,0,0,0,0,0,0,4
3639,1,0,101-500,0,60.0,0,2.3,1,0,0,0,0,0,0,4
3640,1,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
3641,1,0,1-25,0,60.0,1,1.4,1,0,0,0,0,0,0,4
3642,1,0,101-500,0,60.0,0,6.9,1,0,0,0,0,0,0,4
3643,1,0,26-100,0,60.0,0,138.8,1,0,0,0,0,0,0,4
3647,1,0,101-500,0,60.0,0,34705.9,1,0,0,0,0,0,0,4
3648,0,0,1-25,0,60.0,0,3.5,2,0,0,0,0,0,1,4
3649,0,0,1-25,0,60.0,0,15.3,2,0,0,0,0,0,0,4
3650,1,0,1-25,0,60.0,1,1.2,1,0,0,0,0,0,0,4
3651,1,0,26-100,0,60.0,1,1.2,1,0,0,0,0,0,0,4
3652,1,0,101-500,0,60.0,1,2.4,2,0,0,0,0,0,0,4
3653,1,0,26-100,0,60.0,0,1.4,1,0,0,0,0,0,0,4
3654,1,0,26-100,0,60.0,0,2.9,3,0,0,0,0,0,0,4
3655,0,0,1-25,0,60.0,0,14.6,3,0,0,0,0,0,0,4
3656,0,0,101-500,0,60.0,0,3.7,2,0,0,0,0,0,0,4
3658,1,0,101-500,0,60.0,1,1.2,1,0,0,0,0,0,0,4
3659,1,0,26-100,0,60.0,1,16.0,2,0,0,0,0,0,0,4
3660,0,0,26-100,0,60.0,0,1.4,1,0,0,0,0,0,0,4
3663,1,0,1-25,0,60.0,1,1.2,1,0,0,0,0,0,0,4
3664,0,0,26-100,0,60.0,0,34705.9,1,0,0,0,0,0,0,4
3665,0,0,26-100,0,60.0,0,138.8,1,0,0,0,0,0,0,4
3666,1,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
3667,1,0,26-100,0,60.0,0,1.8,1,0,0,0,0,0,0,4
3668,1,0,1-25,0,60.0,0,138.8,1,0,0,0,0,0,0,4
3669,1,0,1-25,0,60.0,0,2.1,1,0,0,0,0,0,0,4
3670,1,0,26-100,0,60.0,0,1.8,1,0,0,0,0,0,0,4
3671,1,0,26-100,0,60.0,0,2.1,1,0,0,0,0,0,0,4
3672,1,0,101-500,0,60.0,1,1.8,1,0,0,0,0,0,0,4
3673,1,0,26-100,0,60.0,1,1.8,1,0,0,0,0,0,0,4
3674,1,0,26-100,0,60.0,1,2.1,1,0,0,0,0,0,0,4
3675,1,0,1-25,0,60.0,1,2.1,1,0,0,0,0,0,0,4
3676,1,0,1-25,0,60.0,1,0.1,1,0,0,0,0,0,0,4
3677,0,0,1-25,0,60.0,0,0.1,1,0,0,0,0,0,0,4
3678,1,0,26-100,13,60.0,0,208452.3,33,553,115,0,669,32,103,4
3681,1,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3682,1,0,26-100,0,60.0,1,0.0,1,0,0,0,0,0,0,4
3683,1,0,1-25,0,60.0,1,8235.3,1,0,0,0,0,0,0,4
3684,1,0,1-25,0,60.0,0,9717.6,1,0,0,0,0,0,0,4
3685,1,0,26-100,0,60.0,1,16.7,2,0,0,0,0,0,0,4
3688,1,0,26-100,0,60.0,1,1.4,1,0,0,0,0,0,0,4
3689,1,0,26-100,0,60.0,1,1.2,1,0,0,0,0,0,0,4
3690,1,0,26-100,0,60.0,0,1.4,1,0,0,0,0,0,0,4
3691,1,0,26-100,0,60.0,1,0.0,1,0,0,0,0,0,0,4
3692,1,0,500-1000,0,60.0,0,20.8,1,0,0,0,0,0,0,4
3693,1,0,26-100,0,60.0,1,1.4,1,0,0,0,0,0,0,4
3694,0,0,101-500,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3695,1,0,26-100,0,60.0,1,1.4,1,0,0,0,0,0,0,4
3696,1,0,101-500,0,60.0,1,1.4,1,0,0,0,0,0,0,4
3698,1,0,1-25,0,60.0,1,1.2,1,0,0,0,0,0,0,4
3699,1,0,1-25,0,60.0,1,1.2,1,0,0,0,0,0,0,4
3700,1,0,1-25,0,60.0,1,1.2,1,0,0,0,0,0,0,4
3702,1,0,26-100,0,60.0,1,1.2,1,0,0,0,0,0,0,4
3705,1,0,1-25,0,60.0,1,1.2,1,0,0,0,0,0,0,4
3706,1,0,101-500,0,60.0,1,1.3,2,0,0,0,0,0,0,4
3707,1,0,1-25,0,60.0,1,1.2,1,0,0,0,0,0,0,4
3708,1,0,101-500,1,60.0,0,383.8,12,0,0,0,0,0,0,4
3709,1,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
3711,1,0,26-100,0,60.0,0,1.4,1,0,0,0,0,0,0,4
3712,0,0,26-100,0,60.0,0,34708.0,2,0,0,0,0,0,0,4
3713,1,0,1-25,2,60.0,0,6.9,2,0,0,0,0,0,0,4
3715,1,0,101-500,1,60.0,1,2.4,2,0,0,0,0,0,0,4
3717,1,0,1-25,1,60.0,0,11.7,7,0,0,0,0,0,0,4
3719,1,0,26-100,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3720,1,0,26-100,0,60.0,1,0.0,1,0,0,0,0,0,0,4
3721,1,0,26-100,1,60.0,0,0.0,1,0,0,0,0,0,0,4
3723,1,0,1-25,0,60.0,0,12.7,2,0,0,0,0,0,0,4
3724,0,0,101-500,1,60.0,0,34705.9,1,15,1,0,16,1,4,4
3725,1,0,101-500,0,60.0,0,1.2,1,0,0,0,0,0,0,4
3726,1,0,101-500,0,60.0,0,5.9,1,0,0,0,0,0,0,4
3727,1,0,1-25,0,60.0,0,0.6,1,0,0,0,0,0,0,4
3728,0,0,26-100,0,60.0,0,34705.9,1,0,0,0,0,0,0,4
3729,0,0,26-100,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3730,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3731,0,0,101-500,0,60.0,0,2.3,2,0,0,0,0,0,0,4
3732,0,0,1-25,0,60.0,0,12.7,2,0,0,0,0,0,0,4
3733,1,0,1-25,0,60.0,0,17.6,2,0,0,0,0,0,0,4
3734,1,0,1-25,0,60.0,1,1.2,1,0,0,0,0,0,0,4
3735,0,0,26-100,1,60.0,0,0.0,1,0,0,0,0,0,0,4
3737,1,0,26-100,0,60.0,0,1.4,1,0,0,0,0,0,0,4
3738,1,0,26-100,0,60.0,0,55.5,1,0,0,0,0,0,0,4
3739,1,0,1-25,0,60.0,0,58.8,1,0,0,0,0,0,0,4
3740,0,0,1-25,0,60.0,0,0.3,1,0,0,0,0,0,0,4
3742,0,0,1-25,1,60.0,0,13.9,2,0,0,0,0,0,0,4
3743,0,0,1-25,0,60.0,0,34.7,2,0,0,0,0,0,0,4
3745,0,0,1-25,0,60.0,0,76.4,2,0,0,0,0,0,0,4
3746,1,1,1-25,0,60.0,0,375.0,5,0,0,0,0,0,0,4
3747,0,0,1-25,0,60.0,0,176.5,2,0,0,0,0,0,0,4
3748,0,0,1-25,0,60.0,0,0.3,1,0,0,0,0,0,0,4
3749,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3750,0,0,1-25,0,60.0,0,0.3,1,0,0,0,0,0,0,4
3751,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3752,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3753,0,0,1-25,0,60.0,0,0.3,1,0,0,0,0,0,0,4
3754,1,0,1-25,1,60.0,0,2.3,2,0,0,0,0,0,0,4
3759,1,0,101-500,0,60.0,1,4.1,2,0,0,0,0,0,0,4
3760,0,0,1-25,0,60.0,0,0.3,1,0,0,0,0,0,0,4
3761,1,0,26-100,1,60.0,1,327.6,4,0,0,0,0,0,0,4
3763,1,0,26-100,2,60.0,0,3.8,2,0,0,0,0,0,0,4
3765,0,0,26-100,1,60.0,0,16.2,2,0,0,0,0,0,0,4
3766,0,0,1-25,0,60.0,0,5.9,2,0,0,0,0,0,0,4
3767,1,0,1-25,0,60.0,0,138.8,1,0,0,0,0,0,0,4
3768,1,0,26-100,1,60.0,0,1.2,1,0,0,0,0,0,0,4
3771,1,0,101-500,1,60.0,0,39.8,4,0,0,0,0,0,0,4
3774,1,0,1-25,0,60.0,1,1.2,1,0,0,0,0,0,0,4
3775,0,0,101-500,1,60.0,0,2.3,1,0,0,0,0,0,0,4
3777,1,0,1-25,6,60.0,0,3.5,2,0,0,0,0,0,0,4
3779,1,0,101-500,1,60.0,0,1.2,1,0,0,0,0,0,0,4
3783,1,0,26-100,1,60.0,0,6.8,3,1,0,0,1,1,1,4
3787,1,0,26-100,1,60.0,0,1.6,1,0,0,0,0,0,0,4
3793,0,0,1-25,0,60.0,0,2.4,2,0,0,0,0,0,0,4
3794,1,0,1-25,1,60.0,0,2.3,2,0,0,0,0,0,0,4
3795,1,0,1-25,0,60.0,0,2.3,2,0,0,0,0,0,0,4
3797,1,0,26-100,1,60.0,0,1.4,1,0,0,0,0,0,0,4
3798,1,0,26-100,0,60.0,0,3.5,1,0,0,0,0,0,0,4
3800,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3801,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3802,0,0,500-1000,0,60.0,0,10.4,1,0,0,0,0,0,0,4
3803,1,0,1-25,1,60.0,1,30.6,3,0,0,0,0,0,0,4
3805,1,0,101-500,2,60.0,0,24.7,2,0,0,0,0,0,0,4
3806,1,0,500-1000,0,60.0,0,34716.3,2,0,0,0,0,0,0,4
3811,1,0,26-100,0,60.0,0,29.4,2,0,0,0,0,0,0,4
3812,1,0,1-25,1,60.0,0,55.4,9,0,0,0,0,0,0,4
3816,1,0,500-1000,0,60.0,0,13.3,2,0,0,0,0,0,0,4
3818,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3819,1,1,1-25,0,60.0,1,27.2,5,0,0,0,0,0,0,4
3824,0,0,1-25,0,60.0,0,0.4,2,0,0,0,0,0,0,4
3825,1,0,26-100,1,60.0,0,3.5,2,0,0,0,0,0,0,4
3827,1,0,1-25,0,60.0,0,2.3,1,0,0,0,0,0,0,4
3828,0,0,26-100,0,60.0,0,3.5,3,0,0,0,0,0,0,4
3829,1,0,1-25,1,60.0,0,7.2,4,0,0,0,0,0,0,4
3831,1,0,1-25,0,60.0,0,138.8,1,0,0,0,0,0,0,4
3834,0,0,26-100,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3835,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3836,0,0,1-25,0,60.0,0,0.6,2,0,0,0,0,0,0,4
3837,0,0,1-25,1,60.0,0,0.0,1,0,0,0,0,0,0,4
3839,1,0,26-100,0,60.0,0,34711.3,7,0,0,0,0,0,0,4
3840,1,0,101-500,0,60.0,0,3.8,5,0,0,0,0,0,0,4
3841,0,0,1-25,0,60.0,0,3.8,6,0,0,0,0,0,0,4
3842,1,0,500-1000,1,60.0,0,9.8,5,0,0,0,0,0,0,4
3844,0,0,101-500,0,60.0,0,12.1,7,0,0,0,0,0,0,4
3845,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3846,1,0,101-500,1,60.0,0,34711.7,9,0,0,0,0,0,0,4
3847,0,0,1-25,0,60.0,0,0.2,3,0,0,0,0,0,0,4
3848,0,0,1-25,1,60.0,0,5.2,6,0,0,0,0,0,0,4
3852,0,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
3853,1,0,26-100,0,60.0,0,23.5,1,0,0,0,0,0,0,4
3854,1,0,26-100,0,60.0,0,23.5,1,0,0,0,0,0,0,4
3855,0,0,1-25,0,60.0,0,1.4,1,0,0,0,0,0,0,4
3856,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3857,0,0,26-100,0,60.0,0,2.0,2,0,0,0,0,0,0,4
3858,0,0,101-500,0,60.0,0,11.0,2,0,0,0,0,0,0,4
3859,0,0,26-100,1,60.0,0,10.4,1,0,0,0,0,0,1,4
3860,0,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
3861,1,0,26-100,1,60.0,0,7.8,5,7,0,0,7,1,1,4
3862,0,0,1-25,0,60.0,0,20.8,2,0,0,0,0,0,0,4
3863,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3864,1,0,26-100,0,60.0,0,11.8,1,0,0,0,0,0,0,4
3866,1,0,26-100,0,60.0,0,11.8,1,0,0,0,0,0,0,4
3867,1,0,26-100,0,60.0,0,11.8,1,0,0,0,0,0,0,4
3868,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3869,0,0,101-500,0,60.0,0,11.8,2,0,0,0,0,0,0,4
3870,0,0,101-500,1,60.0,0,2.8,2,0,0,0,0,0,0,4
3871,0,0,500-1000,0,60.0,0,36.1,2,0,0,0,0,0,0,4
3872,0,0,101-500,0,60.0,0,69.4,2,0,0,0,0,0,0,4
3875,1,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
3876,1,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
3877,1,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
3878,0,0,26-100,0,60.0,0,34.7,1,0,0,0,0,0,0,4
3879,0,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
3880,1,0,101-500,0,60.0,0,35.3,2,0,0,0,0,0,0,4
3882,1,0,500-1000,0,60.0,0,34707.3,2,0,0,0,0,0,0,4
3883,0,0,26-100,1,60.0,0,0.1,1,0,0,0,0,0,0,4
3884,1,0,26-100,1,60.0,0,1.2,1,0,0,0,0,0,0,4
3887,1,0,101-500,0,60.0,0,1.2,1,0,0,0,0,0,0,4
3888,1,0,101-500,1,60.0,1,1.4,1,0,0,0,0,0,0,4
3890,0,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
3891,1,0,26-100,1,60.0,0,1.2,1,0,0,0,0,0,0,4
3892,1,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
3894,0,0,1-25,0,60.0,0,1.4,1,0,0,0,0,0,0,4
3895,1,0,26-100,1,60.0,0,3.2,4,0,0,0,0,0,0,4
3897,0,0,26-100,1,60.0,0,16.7,9,3,0,0,3,1,1,4
3898,1,1,26-100,1,60.0,0,34730.6,12,0,0,0,0,0,0,4
3899,0,0,26-100,0,60.0,0,34.7,1,0,0,0,0,0,0,4
3900,1,0,101-500,1,60.0,0,34708.7,3,0,0,0,0,0,0,4
3901,0,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
3902,1,0,26-100,1,60.0,0,10.1,5,1,0,0,1,1,1,4
3905,0,0,26-100,0,60.0,0,34.7,1,0,0,0,0,0,0,4
3906,1,0,26-100,1,60.0,0,34734.6,22,1,1,0,2,1,1,4
3907,0,0,500-1000,0,60.0,0,1.5,2,0,0,0,0,0,0,4
3910,0,0,101-500,0,60.0,0,11.8,2,0,0,0,0,0,0,4
3911,0,0,1-25,0,60.0,0,14.1,3,0,0,0,0,0,0,4
3912,0,0,1-25,0,60.0,0,1.4,1,0,0,0,0,0,0,4
3913,1,0,26-100,1,60.0,1,0.0,1,0,0,0,0,0,0,4
3915,0,0,500-1000,0,60.0,0,36.1,2,0,0,0,0,0,0,4
3916,0,0,101-500,0,60.0,0,34707.3,2,0,0,0,0,0,0,4
3917,0,0,1-25,0,60.0,0,2.9,3,0,0,0,0,0,0,4
3918,0,0,26-100,0,60.0,0,1.4,1,0,0,0,0,0,0,4
3919,1,0,1-25,1,60.0,0,50.0,3,0,0,0,0,0,0,4
3921,1,0,26-100,1,60.0,0,3.6,3,0,0,0,0,0,0,4
3923,0,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
3924,0,0,26-100,0,60.0,0,1.5,2,0,0,0,0,0,0,4
3925,1,1,26-100,1,60.0,0,69473.8,23,0,0,0,0,0,0,4
3927,1,0,26-100,0,60.0,0,3.4,2,0,0,0,0,0,0,4
3928,1,0,101-500,0,60.0,0,34746.5,3,0,0,0,0,0,0,4
3929,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3930,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3931,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3932,0,0,26-100,0,60.0,0,0.0,1,0,0,0,0,0,0,4
3933,1,0,26-100,0,60.0,0,8.3,2,0,0,0,0,0,0,4
3935,0,0,26-100,0,60.0,0,1.4,1,0,0,0,0,0,0,4
3936,1,0,1-25,1,60.0,0,10.5,3,0,0,0,0,0,0,4
3937,1,0,26-100,1,60.0,0,74.1,2,0,0,0,0,0,0,4
3940,1,0,26-100,0,60.0,0,71.2,2,0,0,0,0,0,0,4
3941,1,0,500-1000,0,60.0,0,176.5,1,0,0,0,0,0,0,4
3944,1,0,26-100,1,60.0,0,1.4,1,0,0,0,0,0,0,4
3945,1,0,101-500,0,60.0,0,59.1,2,0,0,0,0,0,0,4
3946,0,0,26-100,0,60.0,0,2.8,2,0,0,0,0,0,0,4
3947,0,0,26-100,0,60.0,0,37.9,4,0,0,0,0,0,0,4
3948,0,1,26-100,0,60.0,0,34751.0,16,0,0,0,0,0,0,4
3950,1,0,26-100,1,60.0,1,58.3,4,0,0,0,0,0,0,4
3952,0,0,1-25,0,60.0,0,0.3,1,0,0,0,0,0,0,4
3953,0,0,1-25,0,60.0,0,34714.2,3,0,0,0,0,0,0,4
3954,0,0,1-25,0,60.0,0,0.3,1,0,0,0,0,0,0,4
3955,0,0,1-25,0,60.0,0,0.3,1,0,0,0,0,0,0,4
3956,0,0,1-25,0,60.0,0,0.3,1,0,0,0,0,0,0,4
3957,1,0,1-25,0,60.0,0,12.0,7,0,0,0,0,0,0,4
3958,0,0,1-25,0,60.0,0,0.4,2,0,0,0,0,0,0,4
3959,0,0,1-25,0,60.0,0,0.3,1,0,0,0,0,0,0,4
3960,1,0,26-100,1,60.0,0,35.9,2,196,0,0,196,1,2,4
3961,1,0,26-100,1,60.0,0,2.3,1,49,0,0,49,1,1,4
3964,1,0,26-100,1,60.0,0,16.4,3,52,0,0,52,1,1,4
3966,1,0,26-100,1,60.0,0,289.4,3,53,0,0,53,1,1,4
3968,0,0,26-100,1,60.0,0,2.3,1,0,0,0,0,0,0,4
3970,0,0,26-100,0,60.0,0,0.0,1,0,0,0,0,1,1,4
3971,1,0,26-100,0,60.0,1,2.4,2,0,0,0,0,0,0,4
3972,0,0,1-25,0,60.0,0,1.2,2,0,0,0,0,0,0,4
